A,B,C,D,E,F
30,14,11,21,10,14
30,14,11,21,10,14
31,14,11,21,10,13
31,14,11,22,9,13
31,13,11,22,9,14
31,14,11,22,9,13
31,15,10,22,9,13
31,15,10,22,9,13
30,15,10,23,9,13
30,15,10,23,9,13
30,16,10,22,9,13
31,16,9,22,9,13
32,16,9,21,9,13
32,16,8,21,9,14
32,17,8,21,9,13
32,17,9,20,9,13
33,17,8,20,9,13
34,17,8,20,9,12
34,17,9,20,8,12
35,17,9,20,7,12
35,18,9,19,7,12
35,17,9,19,8,12
35,17,8,20,8,12
35,17,9,19,8,12
35,16,9,19,8,13
34,16,9,19,8,14
33,17,9,19,8,14
33,17,9,19,9,13
33,17,9,19,9,13
33,18,9,19,9,12
33,19,9,19,9,11
32,20,9,19,9,11
32,19,9,20,9,11
32,19,9,20,9,11
32,20,9,19,9,11
32,20,9,18,10,11
32,19,10,18,10,11
32,19,10,17,10,12
31,20,10,17,10,12
31,20,10,17,10,12
31,19,10,17,10,13
31,19,10,17,10,13
31,19,10,17,10,13
30,20,10,17,10,13
30,20,10,17,10,13
30,19,10,18,10,13
29,19,11,18,10,13
29,18,11,18,11,13
28,18,12,18,11,13
28,18,12,18,11,13
27,18,12,19,11,13
27,18,12,19,11,13
27,18,11,19,11,14
28,17,11,19,11,14
28,18,11,18,11,14
28,18,11,18,12,13
28,18,11,18,13,12
28,18,12,18,13,11
27,18,12,18,13,12
27,18,12,18,13,12
28,18,12,18,13,11
28,18,12,19,12,11
28,18,13,18,12,11
28,18,13,18,12,11
27,19,13,18,12,11
27,20,13,17,12,11
27,21,13,17,11,11
27,22,13,17,10,11
27,22,14,17,10,10
28,21,14,17,10,10
28,22,14,17,10,9
28,23,14,16,10,9
27,23,15,16,10,9
27,23,16,16,9,9
27,24,16,16,9,8
27,24,16,15,10,8
26,24,16,16,10,8
26,25,16,16,9,8
25,25,16,16,9,9
25,25,16,15,10,9
24,25,16,15,11,9
25,25,16,14,11,9
25,25,15,14,12,9
25,26,15,14,12,8
25,27,15,14,11,8
25,27,15,15,11,7
25,27,16,14,11,7
25,27,17,14,10,7
25,27,17,13,11,7
25,27,17,14,11,6
25,28,17,13,11,6
25,28,18,12,11,6
25,27,19,12,11,6
24,27,19,12,12,6
24,27,19,12,12,6
24,27,19,12,13,5
23,27,19,12,14,5
23,27,19,12,14,5
23,27,19,12,14,5
23,27,19,13,13,5
23,27,18,13,14,5
23,27,18,12,14,6
23,27,17,12,15,6
23,26,17,12,16,6
22,26,18,12,16,6
22,25,18,12,16,7
22,24,18,12,17,7
22,24,18,12,17,7
21,24,18,12,17,8
22,24,18,11,17,8
22,24,17,11,18,8
22,24,16,11,19,8
22,25,16,11,19,7
21,25,17,11,19,7
21,25,18,11,18,7
21,25,17,12,18,7
20,26,17,12,18,7
20,27,17,12,18,6
20,27,17,12,18,6
20,27,17,12,18,6
20,27,17,12,19,5
20,27,17,12,20,4
20,28,17,11,20,4
20,29,17,10,20,4
20,29,17,9,20,5
20,29,18,9,19,5
20,30,18,9,19,4
21,30,18,9,18,4
21,30,18,8,19,4
21,29,18,8,20,4
21,29,18,8,20,4
22,29,18,7,20,4
23,29,18,6,20,4
23,29,18,6,20,4
23,29,18,6,20,4
24,29,18,6,19,4
24,29,18,6,19,4
24,29,18,6,19,4
24,29,19,6,18,4
24,30,19,5,18,4
25,30,19,4,18,4
25,29,19,5,18,4
25,29,19,5,17,5
24,29,19,6,17,5
23,29,19,6,18,5
23,29,19,7,18,4
24,29,19,6,18,4
24,30,19,5,18,4
24,30,19,5,19,3
24,30,19,6,18,3
25,29,19,6,18,3
25,29,19,7,17,3
25,30,19,7,16,3
24,30,20,7,16,3
24,30,20,6,17,3
24,30,21,6,16,3
23,31,21,6,16,3
23,31,21,7,15,3
23,31,21,7,15,3
23,31,21,6,16,3
24,30,21,6,16,3
23,31,21,6,16,3
23,31,20,6,16,4
23,31,20,6,15,5
22,32,20,6,15,5
22,32,20,6,14,6
22,32,20,7,14,5
22,32,20,7,14,5
22,32,20,6,15,5
22,32,19,6,15,6
23,32,19,6,15,5
22,32,20,6,15,5
23,31,20,6,15,5
23,31,20,6,15,5
23,30,20,7,15,5
23,30,20,7,14,6
23,30,19,7,14,7
23,30,20,6,14,7
23,30,20,7,13,7
23,30,20,7,13,7
23,30,21,7,12,7
23,30,21,7,12,7
23,31,21,7,11,7
24,31,21,6,11,7
24,31,22,6,11,6
24,31,22,6,11,6
24,31,22,6,10,7
24,32,22,5,10,7
23,32,22,5,11,7
23,32,21,5,12,7
23,32,21,4,12,8
23,33,20,4,12,8
23,32,20,4,13,8
23,31,21,4,13,8
23,31,21,4,13,8
22,31,21,4,13,9
23,31,21,3,13,9
23,31,21,4,13,8
22,31,21,4,14,8
22,31,21,3,15,8
22,30,21,3,16,8
22,30,20,4,16,8
22,31,20,4,15,8
23,31,20,4,14,8
23,31,20,4,14,8
23,30,20,5,14,8
23,30,20,6,13,8
23,30,20,7,13,7
23,30,20,7,13,7
23,30,20,7,13,7
23,30,20,7,14,6
23,29,20,7,15,6
23,29,20,7,15,6
22,29,20,7,15,7
22,29,21,7,15,6
22,29,21,8,15,5
22,29,21,9,14,5
23,29,21,9,14,4
23,29,22,9,14,3
23,29,21,9,14,4
24,29,21,9,14,3
24,30,21,9,13,3
24,31,21,9,12,3
23,31,21,10,12,3
23,31,22,10,12,2
23,31,23,10,12,1
23,31,23,10,12,1
22,32,23,10,12,1
22,32,23,10,12,1
22,32,24,9,12,1
22,32,24,8,13,1
22,32,24,9,13,0
22,32,24,9,13,0
22,32,25,9,12,0
22,32,24,9,13,0
22,32,24,9,13,0
21,32,24,9,14,0
21,32,24,9,14,0
20,32,24,9,15,0
21,32,24,8,15,0
21,32,24,8,15,0
20,32,25,8,15,0
20,31,25,8,16,0
20,32,25,7,16,0
19,32,26,7,16,0
18,32,27,7,16,0
17,33,27,7,16,0
17,34,26,7,16,0
17,33,26,7,17,0
17,33,26,8,16,0
17,33,25,8,16,1
16,33,25,9,16,1
16,32,25,9,17,1
15,32,25,9,17,2
15,31,25,9,17,3
16,31,25,9,17,2
17,30,25,9,17,2
16,30,25,9,17,3
17,30,25,9,16,3
17,29,25,10,16,3
17,28,25,10,16,4
18,28,25,10,16,3
18,28,25,10,16,3
18,28,25,10,16,3
18,27,25,10,16,4
18,27,25,10,16,4
18,27,25,11,16,3
18,27,25,11,15,4
18,27,25,11,15,4
18,27,25,10,16,4
18,27,24,11,16,4
18,27,24,11,16,4
18,27,23,12,16,4
18,27,23,12,15,5
18,27,24,12,14,5
18,27,24,12,14,5
18,27,24,12,14,5
18,27,24,11,15,5
18,27,24,11,15,5
19,26,24,11,15,5
19,26,24,11,15,5
19,26,24,11,16,4
19,25,25,11,16,4
19,25,24,11,16,5
19,25,24,10,17,5
19,25,24,10,16,6
19,24,25,10,16,6
19,25,25,9,16,6
19,25,25,9,15,7
18,25,25,9,15,8
18,26,24,9,15,8
18,26,25,9,14,8
18,26,25,9,14,8
19,25,25,9,14,8
19,26,24,9,14,8
19,25,24,10,14,8
19,25,24,10,14,8
19,25,24,10,14,8
20,24,24,10,14,8
19,24,24,10,15,8
19,23,24,10,15,9
18,23,24,10,15,10
17,23,25,10,15,10
18,23,25,9,15,10
17,23,25,9,15,11
17,24,24,9,15,11
17,24,24,9,15,11
17,25,23,9,15,11
17,25,23,9,15,11
18,24,23,9,15,11
18,25,23,9,15,10
18,26,23,8,15,10
17,27,23,8,15,10
17,26,24,8,15,10
17,26,24,8,15,10
17,27,24,7,15,10
17,27,24,7,14,11
17,27,24,7,14,11
16,27,24,7,15,11
16,26,24,8,15,11
17,26,24,8,15,10
16,26,24,8,16,10
17,26,24,7,16,10
17,26,24,7,16,10
17,26,23,7,16,11
17,26,22,7,16,12
17,25,22,7,17,12
18,25,21,7,17,12
19,25,20,7,17,12
18,25,20,7,18,12
18,25,20,7,18,12
18,25,20,7,18,12
18,25,21,6,18,12
18,25,22,6,17,12
18,25,23,5,17,12
18,25,23,5,16,13
18,25,24,4,16,13
18,24,24,4,16,14
19,24,24,3,16,14
19,24,24,3,16,14
19,24,24,3,17,13
19,24,23,3,17,14
19,25,22,3,17,14
19,24,23,3,17,14
18,25,23,3,17,14
17,25,23,3,17,15
17,25,23,2,18,15
17,25,24,1,18,15
17,25,25,0,18,15
17,25,25,0,18,15
17,26,25,0,17,15
17,26,25,0,16,16
17,25,25,1,16,16
17,25,25,2,15,16
16,25,25,2,16,16
15,25,26,2,16,16
15,26,25,2,16,16
15,26,24,2,17,16
15,26,25,2,17,15
16,26,24,2,17,15
16,26,24,2,17,15
16,27,24,2,16,15
15,28,24,2,16,15
15,28,23,3,16,15
16,28,23,2,16,15
16,29,22,2,16,15
16,29,22,2,16,15
16,29,22,1,16,16
16,30,21,1,16,16
16,30,21,1,16,16
16,30,22,1,15,16
16,30,22,1,15,16
16,30,22,1,15,16
16,30,21,2,15,16
16,30,21,2,15,16
16,31,21,2,14,16
16,31,21,2,14,16
16,31,21,2,14,16
17,31,21,2,14,15
16,31,21,3,14,15
16,31,20,3,14,16
16,30,20,3,15,16
16,31,20,3,14,16
16,31,20,3,14,16
16,31,19,4,14,16
17,31,19,4,13,16
17,31,19,5,13,15
17,31,20,5,12,15
18,31,20,5,12,14
17,31,20,5,13,14
18,30,20,5,13,14
18,30,19,6,13,14
18,30,19,6,13,14
18,30,18,6,14,14
18,30,18,5,14,15
18,31,18,5,13,15
19,31,18,4,13,15
19,31,18,3,14,15
19,31,18,3,14,15
19,31,19,3,14,14
20,31,18,3,14,14
19,32,18,3,14,14
20,32,18,3,13,14
20,33,18,3,12,14
20,33,17,3,12,15
20,32,17,4,12,15
20,32,17,3,12,16
20,32,18,3,12,15
20,32,18,3,13,14
19,32,18,3,14,14
18,32,19,3,14,14
19,32,18,3,14,14
19,32,18,3,14,14
20,32,18,2,14,14
20,31,18,2,15,14
20,32,18,2,14,14
20,32,18,2,14,14
21,32,18,2,14,13
21,32,18,2,14,13
21,32,18,2,14,13
21,33,18,2,14,12
21,33,18,1,15,12
21,34,18,1,15,11
22,33,18,1,15,11
22,32,19,1,15,11
22,33,19,0,15,11
21,33,19,0,16,11
21,33,19,0,17,10
21,33,19,0,17,10
21,32,19,0,17,11
21,31,19,1,17,11
22,31,19,1,17,10
22,31,19,0,17,11
22,32,19,0,17,10
22,32,19,0,18,9
22,32,19,0,18,9
22,32,18,1,18,9
22,32,18,2,17,9
22,31,18,3,17,9
22,31,18,3,17,9
22,31,18,2,17,10
22,31,18,3,17,9
22,32,18,3,16,9
22,32,18,3,16,9
21,32,19,3,16,9
21,32,19,3,16,9
21,32,19,3,15,10
21,31,19,4,15,10
21,31,20,4,15,9
20,32,20,4,15,9
20,32,20,3,15,10
19,32,20,3,16,10
19,32,19,3,16,11
19,32,20,3,15,11
19,32,20,2,16,11
19,31,20,2,17,11
19,32,20,2,17,10
20,32,20,1,17,10
20,32,20,1,17,10
21,32,20,0,17,10
21,31,20,0,18,10
21,31,20,0,18,10
20,31,20,0,18,11
20,31,20,0,18,11
20,31,20,0,18,11
21,31,20,0,18,10
21,31,20,0,18,10
21,31,20,1,17,10
21,31,20,1,17,10
21,31,21,0,17,10
21,31,21,0,17,10
21,30,21,1,17,10
20,30,21,1,18,10
20,30,21,0,19,10
20,31,20,0,19,10
20,32,20,0,18,10
19,32,20,0,18,11
18,32,20,0,19,11
18,32,19,0,19,12
18,32,19,0,19,12
18,32,19,0,19,12
17,32,19,0,19,13
17,32,19,0,19,13
17,31,19,0,20,13
17,31,18,0,21,13
17,30,19,0,21,13
17,30,19,0,20,14
18,29,19,0,20,14
19,28,19,0,20,14
19,27,20,0,20,14
19,27,20,1,19,14
19,27,19,1,20,14
19,27,19,1,20,14
19,28,19,1,19,14
18,29,19,1,19,14
17,30,19,1,19,14
17,29,20,1,19,14
17,29,20,2,18,14
17,29,20,1,18,15
18,29,19,1,18,15
18,29,19,1,18,15
18,29,19,1,18,15
17,29,19,2,18,15
16,29,19,3,18,15
16,28,19,4,18,15
16,29,19,4,17,15
16,29,19,4,18,14
17,29,19,4,17,14
17,29,19,4,17,14
17,29,19,4,17,14
17,29,18,4,18,14
17,29,18,3,18,15
17,29,18,3,18,15
17,29,18,4,18,14
18,29,18,4,17,14
18,29,18,4,17,14
17,29,18,5,17,14
17,30,18,5,16,14
17,31,18,5,16,13
17,31,19,4,16,13
17,32,19,4,15,13
18,31,19,4,15,13
18,31,19,4,15,13
19,31,19,4,14,13
18,32,19,4,14,13
18,32,19,4,14,13
18,32,18,4,14,14
18,31,18,4,15,14
18,31,18,5,15,13
19,31,18,5,15,12
20,31,18,4,15,12
20,32,17,4,15,12
21,32,17,3,15,12
21,32,16,3,16,12
22,32,16,2,16,12
22,31,16,2,16,13
23,31,16,1,16,13
23,32,15,1,16,13
23,32,15,1,16,13
23,32,15,2,15,13
23,32,16,2,14,13
23,33,16,2,13,13
23,33,16,2,13,13
24,33,16,2,13,12
25,33,16,2,13,11
25,33,15,2,14,11
25,32,15,2,15,11
26,32,15,2,14,11
26,32,15,3,13,11
27,32,15,3,13,10
27,31,15,4,13,10
27,30,15,4,14,10
26,30,16,4,14,10
26,30,16,4,14,10
25,30,16,5,14,10
26,30,16,4,14,10
27,30,16,4,13,10
27,30,16,4,12,11
27,30,16,4,12,11
26,30,16,4,12,12
26,30,16,4,12,12
26,30,17,4,12,11
26,30,18,4,12,10
26,30,19,4,12,9
25,30,19,4,12,10
25,30,19,4,12,10
25,30,19,5,12,9
24,30,19,5,13,9
25,30,18,5,13,9
25,30,17,5,14,9
25,31,17,4,14,9
25,31,17,3,14,10
24,31,18,3,14,10
24,31,18,3,14,10
24,32,17,3,14,10
24,32,18,3,13,10
24,32,18,2,14,10
24,32,19,2,13,10
24,32,20,1,13,10
23,33,20,1,13,10
23,33,20,0,14,10
22,33,20,0,15,10
22,32,20,0,16,10
23,31,20,0,16,10
22,31,21,0,16,10
22,30,21,0,17,10
22,29,21,1,17,10
22,29,21,1,16,11
21,29,21,2,16,11
21,30,21,1,16,11
21,30,21,0,17,11
21,31,21,0,16,11
21,31,21,0,16,11
21,31,21,0,17,10
21,31,21,0,17,10
21,30,21,0,18,10
21,30,21,1,18,9
21,30,20,1,19,9
21,29,20,2,19,9
21,30,20,1,19,9
21,30,21,1,19,8
21,31,21,0,19,8
21,31,21,0,19,8
20,31,22,0,19,8
19,32,22,0,19,8
19,33,22,0,18,8
19,33,22,1,17,8
19,33,22,2,17,7
18,33,22,3,17,7
18,33,22,3,17,7
19,32,22,3,17,7
19,32,23,2,17,7
20,31,23,2,17,7
20,30,23,2,18,7
20,30,23,2,18,7
20,29,23,3,18,7
20,29,23,4,18,6
19,29,24,4,18,6
19,30,24,4,17,6
20,30,23,4,17,6
20,30,22,4,18,6
20,30,23,3,18,6
19,30,23,3,19,6
19,30,24,3,18,6
19,30,24,4,18,5
19,30,24,3,18,6
19,30,24,3,19,5
19,30,24,4,18,5
19,30,24,4,18,5
19,30,24,4,17,6
19,30,23,4,18,6
19,30,24,3,18,6
19,30,24,2,18,7
20,30,24,2,17,7
21,30,24,2,16,7
20,30,24,2,17,7
20,30,24,3,17,6
20,30,24,2,18,6
19,31,24,2,18,6
19,30,24,3,18,6
19,30,23,3,18,7
19,29,23,4,18,7
19,30,22,4,18,7
19,29,22,4,19,7
19,29,22,5,18,7
18,29,22,6,18,7
18,29,22,6,18,7
18,28,23,6,18,7
18,28,23,5,18,8
18,27,24,5,18,8
18,27,24,5,18,8
19,27,24,4,18,8
20,27,24,4,17,8
20,27,24,5,17,7
20,27,23,5,17,8
20,27,22,5,17,9
20,26,22,5,18,9
20,26,22,5,18,9
20,26,21,5,19,9
19,26,22,5,19,9
18,26,22,6,19,9
18,26,22,6,19,9
18,26,22,5,19,10
18,26,22,5,20,9
19,26,22,5,19,9
18,26,23,5,19,9
17,26,23,5,20,9
16,27,23,5,20,9
17,27,23,5,20,8
17,26,24,5,20,8
17,26,24,4,21,8
17,27,24,4,20,8
17,27,24,5,19,8
17,27,24,5,19,8
17,28,24,4,19,8
17,28,24,4,19,8
16,28,24,4,20,8
16,28,24,4,20,8
17,28,24,3,20,8
17,29,24,3,20,7
17,29,23,3,20,8
16,29,23,4,20,8
15,29,23,4,21,8
15,28,23,4,22,8
14,28,23,4,23,8
14,29,22,4,23,8
14,28,23,4,23,8
14,28,23,4,22,9
14,27,23,4,22,10
14,27,23,3,23,10
14,27,22,3,23,11
15,27,22,2,23,11
15,26,22,2,23,12
15,26,21,3,23,12
15,27,21,3,23,11
15,27,22,2,23,11
15,27,23,2,22,11
15,28,23,2,21,11
15,28,22,2,22,11
15,28,22,2,22,11
15,28,22,2,22,11
15,28,22,2,22,11
15,28,21,2,23,11
16,28,21,1,23,11
16,27,21,1,23,12
16,27,21,1,24,11
17,26,21,1,24,11
17,25,21,2,24,11
18,25,21,1,24,11
18,25,22,1,23,11
18,25,22,1,23,11
18,25,23,1,23,10
18,24,23,2,23,10
17,25,23,2,23,10
16,25,24,2,23,10
16,25,24,2,23,10
16,25,23,3,23,10
17,25,23,3,23,9
16,25,23,4,23,9
16,25,24,3,23,9
16,25,24,2,23,10
16,25,24,2,23,10
15,26,24,2,23,10
15,26,24,2,23,10
15,26,24,3,23,9
15,25,24,4,23,9
15,25,24,5,22,9
15,25,25,4,22,9
15,26,25,4,21,9
15,26,24,4,22,9
15,26,24,3,22,10
15,26,24,3,22,10
15,25,24,3,22,11
15,24,24,3,23,11
15,23,24,3,24,11
15,23,24,3,24,11
14,24,24,3,24,11
13,24,24,4,24,11
14,24,23,4,24,11
14,24,23,3,25,11
15,23,23,3,25,11
15,23,23,3,26,10
15,22,23,4,26,10
14,22,23,5,26,10
14,21,24,5,26,10
14,21,24,5,26,10
14,21,25,5,25,10
14,21,25,5,24,11
14,21,24,6,24,11
14,21,25,5,24,11
14,22,25,5,23,11
14,22,25,5,23,11
14,22,25,4,24,11
15,21,25,4,24,11
15,21,25,5,23,11
15,22,24,5,23,11
15,22,25,5,23,10
15,22,25,5,23,10
15,22,25,5,22,11
15,22,26,5,21,11
15,22,26,6,20,11
15,22,25,7,20,11
15,22,25,7,19,12
14,22,25,8,19,12
13,22,25,8,20,12
12,22,26,8,20,12
13,22,26,8,20,11
13,22,26,8,20,11
14,22,26,8,20,10
15,22,26,7,20,10
15,22,26,8,19,10
15,22,25,8,19,11
15,22,26,7,19,11
15,22,26,7,18,12
14,22,27,7,18,12
13,22,27,8,18,12
13,22,27,7,19,12
12,22,27,7,19,13
12,21,27,8,19,13
12,21,26,8,20,13
12,21,26,8,20,13
12,21,26,8,20,13
12,21,26,7,21,13
12,20,26,7,21,14
12,20,27,7,20,14
12,20,27,7,20,14
13,20,27,6,20,14
13,20,27,6,19,15
13,19,27,6,19,16
13,18,27,6,20,16
13,18,26,7,20,16
13,19,26,7,19,16
13,18,27,7,19,16
13,19,27,7,18,16
13,19,28,6,18,16
13,19,29,6,18,15
13,19,29,6,18,15
13,19,29,7,17,15
13,18,29,8,17,15
12,19,29,8,17,15
12,19,29,8,17,15
11,19,29,9,17,15
10,19,29,10,17,15
11,19,29,9,17,15
12,18,29,9,17,15
12,17,30,9,17,15
12,17,30,9,17,15
12,17,30,10,17,14
12,17,31,10,16,14
12,16,32,10,16,14
12,15,32,10,16,15
12,16,32,10,16,14
12,16,33,9,16,14
12,16,33,9,17,13
12,17,33,9,17,12
12,17,32,9,17,13
12,17,33,9,16,13
11,18,33,9,16,13
11,18,33,9,15,14
11,19,33,8,15,14
11,19,33,8,14,15
11,19,32,8,15,15
12,19,31,8,15,15
12,19,32,7,15,15
12,18,33,7,15,15
11,19,33,7,15,15
11,20,32,7,15,15
11,19,32,8,15,15
11,20,32,7,15,15
11,21,32,7,15,14
11,20,32,7,15,15
11,20,32,6,16,15
11,20,32,5,16,16
11,20,32,5,16,16
12,20,31,5,16,16
12,20,30,6,16,16
12,20,30,7,16,15
12,20,29,7,17,15
12,20,29,7,17,15
12,19,29,8,17,15
13,19,28,8,17,15
13,19,28,8,16,16
13,18,28,9,16,16
13,18,28,10,16,15
13,18,28,9,16,16
13,18,27,10,16,16
13,19,26,10,16,16
13,19,26,10,16,16
13,19,25,10,17,16
13,19,25,10,18,15
13,19,25,10,18,15
13,19,25,10,18,15
14,19,24,10,18,15
13,19,24,11,18,15
13,19,24,11,19,14
14,18,24,11,19,14
14,18,24,11,19,14
14,18,24,11,19,14
14,18,24,11,18,15
14,17,24,11,18,16
14,17,24,11,18,16
15,16,24,11,18,16
15,16,24,10,19,16
15,15,24,10,19,17
14,15,25,10,19,17
13,15,26,10,19,17
13,15,27,10,18,17
13,15,27,9,18,18
14,15,27,9,18,17
14,15,27,9,18,17
14,15,27,8,18,18
14,15,27,9,18,17
14,16,27,9,18,16
14,16,27,9,18,16
14,16,27,9,18,16
14,16,26,9,18,17
14,16,26,9,17,18
14,16,26,9,17,18
14,16,27,9,17,17
14,16,28,8,17,17
14,15,29,8,17,17
14,15,29,8,17,17
14,15,29,9,17,16
14,15,29,10,16,16
13,15,29,10,16,17
13,16,29,9,16,17
12,16,29,9,16,18
11,16,29,9,16,19
12,15,29,9,16,19
13,15,29,8,16,19
14,15,28,8,16,19
14,15,28,8,16,19
14,15,28,9,15,19
14,15,27,10,15,19
14,15,26,10,15,20
14,15,26,11,14,20
15,15,26,11,14,19
15,15,26,11,14,19
14,15,27,11,14,19
14,15,26,12,14,19
14,15,26,12,13,20
13,15,26,13,13,20
13,16,26,12,13,20
13,16,26,13,13,19
13,16,26,13,12,20
12,16,26,13,12,21
12,16,26,13,12,21
12,16,26,13,12,21
12,16,26,13,12,21
12,16,26,14,12,20
13,16,26,13,12,20
13,16,26,14,11,20
12,17,26,14,11,20
12,16,26,15,11,20
13,16,26,15,11,19
12,17,26,15,11,19
12,18,26,15,10,19
12,19,26,14,10,19
12,19,26,14,10,19
11,19,27,14,10,19
11,19,27,14,10,19
11,20,27,14,9,19
11,20,27,13,10,19
11,20,27,13,11,18
11,20,27,14,10,18
12,20,27,14,9,18
12,20,28,14,8,18
13,20,28,13,8,18
13,21,28,12,8,18
14,20,28,12,8,18
14,20,28,12,8,18
14,20,28,12,9,17
15,20,28,12,8,17
15,20,28,12,8,17
15,21,28,12,8,16
15,22,28,12,7,16
15,21,28,12,8,16
15,21,28,11,8,17
15,21,28,11,8,17
14,22,28,11,8,17
14,22,28,12,7,17
15,21,28,12,7,17
15,21,28,12,7,17
15,20,28,12,7,18
15,20,28,12,7,18
14,21,28,12,7,18
14,22,28,12,7,17
14,22,28,12,7,17
14,22,28,13,7,16
13,22,28,13,7,17
12,22,28,13,7,18
13,22,28,13,6,18
13,21,29,13,6,18
12,22,29,13,6,18
12,22,29,12,7,18
11,22,29,13,7,18
11,22,29,14,7,17
12,22,29,14,6,17
12,22,29,14,6,17
12,22,29,14,6,17
12,22,29,13,7,17
12,21,29,13,7,18
12,21,29,13,7,18
12,21,28,14,7,18
12,21,28,13,7,19
12,21,27,13,8,19
12,21,27,12,8,20
12,21,27,12,8,20
12,21,27,12,8,20
12,22,27,12,7,20
12,22,27,12,7,20
12,22,26,12,8,20
12,22,26,11,9,20
11,23,26,11,9,20
11,22,26,12,9,20
11,22,25,12,9,21
11,22,25,12,9,21
11,21,25,12,10,21
12,21,25,12,10,20
13,21,25,11,10,20
13,21,25,11,10,20
13,21,24,11,11,20
13,21,23,12,11,20
14,21,23,12,11,19
14,21,23,12,11,19
15,21,23,11,11,19
15,21,23,10,11,20
15,21,23,10,11,20
14,21,23,11,11,20
14,22,23,11,11,19
14,22,23,11,11,19
15,21,23,11,11,19
15,22,23,11,10,19
15,22,23,10,11,19
16,22,23,9,11,19
16,23,23,8,11,19
16,23,23,8,11,19
16,23,22,8,12,19
15,23,22,8,13,19
15,23,22,8,13,19
15,23,22,9,13,18
15,22,22,9,13,19
15,21,22,9,14,19
15,21,22,10,13,19
15,22,22,9,13,19
14,22,22,9,13,20
14,22,22,9,14,19
13,22,23,9,14,19
14,22,23,9,14,18
14,22,23,9,14,18
13,23,23,9,14,18
13,23,22,10,14,18
13,23,22,10,14,18
13,22,22,10,14,19
13,22,22,10,14,19
13,22,22,10,14,19
13,22,22,10,15,18
13,22,22,10,16,17
12,22,22,11,16,17
11,22,23,11,16,17
12,22,23,10,16,17
11,23,23,10,16,17
11,22,24,10,16,17
11,22,23,10,17,17
11,21,23,10,17,18
12,21,22,10,17,18
12,21,22,10,16,19
12,21,22,10,16,19
13,21,22,10,15,19
14,21,21,10,15,19
15,21,21,10,15,18
15,21,22,10,14,18
15,21,22,10,14,18
15,21,21,11,14,18
16,21,20,11,14,18
17,21,20,11,14,17
17,20,21,11,14,17
17,21,21,11,13,17
17,22,21,11,13,16
17,22,21,10,14,16
16,22,21,10,14,17
16,21,21,11,14,17
16,21,21,12,13,17
17,21,21,11,13,17
17,21,20,12,13,17
16,21,20,12,14,17
15,21,20,12,14,18
16,21,20,12,13,18
16,20,20,12,14,18
16,20,20,12,14,18
16,20,21,12,13,18
15,20,21,12,13,19
14,20,21,12,13,20
15,20,21,12,12,20
15,20,21,12,13,19
15,20,21,13,12,19
15,20,20,13,13,19
15,20,21,13,13,18
15,20,21,13,13,18
14,21,21,13,13,18
14,21,21,13,12,19
15,20,21,13,12,19
15,20,21,13,11,20
15,21,20,13,11,20
15,21,20,13,11,20
15,21,20,13,11,20
15,20,20,13,12,20
15,19,20,14,12,20
15,19,20,14,12,20
15,20,20,14,11,20
15,20,19,15,11,20
14,20,19,16,11,20
14,20,19,16,10,21
13,20,19,16,11,21
13,20,20,15,11,21
13,20,20,15,12,20
14,19,20,15,12,20
14,18,20,15,13,20
14,17,21,15,13,20
13,17,21,16,13,20
13,17,21,15,13,21
13,17,21,15,13,21
13,17,21,16,12,21
12,17,21,16,13,21
12,16,21,16,13,22
12,16,20,16,13,23
12,16,20,17,13,22
12,17,20,17,12,22
11,17,20,17,13,22
11,16,20,18,13,22
11,15,20,18,13,23
11,14,20,18,13,24
11,13,20,18,14,24
10,13,21,18,14,24
10,13,21,19,13,24
10,12,21,19,14,24
11,12,21,19,14,23
11,12,21,20,14,22
11,12,20,20,15,22
10,13,20,20,15,22
11,13,20,19,15,22
11,13,20,19,14,23
11,13,21,19,14,22
11,14,21,19,14,21
10,14,21,19,15,21
10,13,21,19,16,21
9,14,21,19,16,21
8,14,22,19,16,21
8,14,21,19,16,22
8,14,21,19,16,22
8,15,21,19,16,21
8,15,21,19,16,21
8,15,21,20,16,20
9,14,21,20,16,20
9,14,22,20,16,19
8,14,22,20,17,19
8,14,22,20,18,18
8,14,22,21,17,18
8,15,22,21,16,18
8,16,22,20,16,18
8,16,22,19,16,19
8,15,22,19,17,19
8,15,21,19,18,19
8,15,21,19,18,19
9,15,21,18,18,19
8,15,22,18,18,19
8,15,21,19,18,19
8,15,22,19,18,18
8,14,22,19,18,19
8,15,22,18,18,19
9,15,22,18,17,19
9,15,22,18,17,19
9,15,22,18,17,19
8,15,22,18,17,20
8,15,22,18,17,20
8,15,22,18,17,20
8,15,22,19,16,20
8,15,23,19,15,20
8,15,22,19,15,21
7,15,23,19,15,21
7,15,24,19,14,21
8,15,23,19,14,21
8,15,23,19,14,21
8,15,23,19,14,21
7,15,23,19,14,22
7,15,23,19,14,22
7,15,23,18,14,23
7,15,23,18,14,23
7,15,22,19,14,23
7,15,22,20,14,22
6,16,22,20,14,22
5,16,22,20,15,22
5,16,23,19,15,22
5,15,23,19,16,22
6,14,23,19,16,22
6,14,22,19,16,23
6,14,23,19,15,23
6,14,24,19,14,23
6,14,24,19,14,23
6,14,24,19,13,24
6,14,24,18,13,25
6,15,23,18,13,25
6,14,23,19,13,25
6,14,23,20,13,24
7,14,22,20,13,24
