A,B,C,D,E,F,G,H,I,J,K,L,M,N,O,P,Q,R,S,T
32,54,45,49,62,37,60,61,57,48,56,42,64,58,48,66,33,23,58,47
32,54,45,49,62,37,60,61,57,48,56,42,64,59,48,66,33,22,58,47
32,54,45,49,62,37,61,60,57,48,56,42,64,59,48,66,33,22,58,47
32,54,46,49,62,37,61,60,57,48,56,42,64,59,48,65,33,22,58,47
32,54,46,49,62,37,61,60,57,48,56,42,65,59,47,65,33,22,58,47
32,54,45,49,62,37,61,60,57,48,56,42,65,59,47,65,33,22,59,47
32,54,46,49,62,37,61,60,57,48,55,42,65,59,47,65,33,22,59,47
32,54,46,49,62,37,61,60,57,48,55,42,66,58,47,65,33,22,59,47
32,54,46,48,62,37,61,60,57,48,55,42,66,59,47,65,33,22,59,47
31,54,46,48,62,37,61,60,57,48,55,42,66,59,47,65,33,22,60,47
32,54,46,48,61,37,61,60,57,48,55,42,66,59,47,65,33,22,60,47
32,54,46,48,61,37,61,60,57,48,56,42,66,59,47,65,32,22,60,47
32,54,46,48,60,37,61,60,57,48,56,42,66,59,47,65,32,22,61,47
32,54,46,48,60,37,61,60,57,48,56,41,66,59,47,65,32,22,62,47
32,54,46,48,60,37,60,60,57,48,56,41,66,59,47,65,33,22,62,47
32,55,46,48,60,37,60,60,57,48,56,41,66,59,47,65,33,22,61,47
32,55,46,48,60,37,60,60,57,48,56,41,66,59,47,65,33,22,61,47
31,55,47,48,60,37,60,60,57,48,56,41,66,59,47,65,33,22,61,47
31,55,47,48,61,37,60,60,57,47,56,41,66,59,47,65,33,22,61,47
31,55,47,48,61,36,60,60,57,47,56,41,67,59,47,65,33,22,61,47
31,55,47,48,61,36,60,60,57,47,56,41,68,58,47,65,33,22,61,47
31,55,47,48,61,36,60,60,57,47,56,41,68,58,47,65,33,22,61,47
32,55,47,48,61,36,60,60,56,47,56,41,68,58,47,65,33,22,61,47
32,55,47,48,61,36,60,60,56,46,56,41,68,58,48,65,33,22,61,47
32,55,47,48,61,36,60,60,55,46,56,41,68,59,48,65,33,22,61,47
32,55,48,48,61,36,60,60,55,46,56,41,68,58,48,65,33,22,61,47
32,55,48,48,62,36,60,60,55,46,55,41,68,58,48,65,33,22,61,47
32,55,48,48,63,36,60,60,55,46,55,41,68,58,48,64,33,22,61,47
32,55,48,48,63,37,60,60,55,46,55,40,68,58,48,64,33,22,61,47
32,55,48,49,63,37,60,60,55,46,55,39,68,58,48,64,33,22,61,47
32,55,48,49,63,37,60,61,55,46,55,39,68,58,48,64,33,21,61,47
32,55,48,49,63,37,60,61,55,46,56,39,68,58,47,64,33,21,61,47
32,55,49,49,63,37,60,61,55,46,56,39,68,58,47,63,33,21,61,47
32,54,49,49,63,37,60,61,55,46,56,39,69,58,47,63,33,21,61,47
32,55,49,49,63,37,59,61,55,46,56,39,69,58,47,63,33,21,61,47
32,56,49,49,63,37,59,61,55,46,56,39,69,58,47,62,33,21,61,47
32,56,49,49,64,37,59,61,55,46,56,39,69,58,47,62,33,20,61,47
32,56,49,49,64,37,59,61,55,46,56,39,68,58,47,62,33,21,61,47
32,56,49,49,64,37,59,61,55,45,56,39,68,58,47,62,34,21,61,47
32,56,49,50,64,37,59,61,55,45,55,39,68,58,47,62,34,21,61,47
32,56,49,50,64,37,59,61,55,45,55,39,68,58,47,62,33,21,61,48
32,55,49,50,64,37,59,61,55,45,55,39,68,58,47,62,33,22,61,48
31,55,49,50,64,37,59,61,55,45,55,39,69,58,47,62,33,22,61,48
31,55,49,50,64,37,59,60,55,45,55,39,69,58,47,62,33,22,61,49
31,55,48,50,65,37,59,60,55,45,55,39,69,58,47,62,33,22,61,49
31,55,48,50,65,38,59,60,54,45,55,39,69,58,47,62,33,22,61,49
31,56,48,50,65,38,58,60,54,45,55,39,69,58,47,62,33,22,61,49
31,56,47,50,65,38,58,60,55,45,55,39,69,58,47,62,33,22,61,49
31,56,47,50,65,38,57,61,55,45,55,39,69,58,47,62,33,22,61,49
31,56,47,50,65,38,57,61,55,46,55,38,69,58,47,62,33,22,61,49
31,56,47,50,65,38,57,61,56,46,55,38,69,58,47,62,33,22,60,49
31,55,47,50,66,38,57,61,56,46,55,38,69,58,47,62,33,22,60,49
31,55,47,50,66,38,57,61,56,46,55,38,69,59,47,62,32,22,60,49
31,54,47,50,66,38,57,61,56,46,55,38,69,59,47,62,32,22,60,50
31,54,47,50,66,38,57,61,56,46,55,37,69,59,47,62,32,22,60,51
31,54,47,49,66,38,57,62,56,46,55,37,69,59,47,62,32,22,60,51
31,54,47,49,66,38,57,61,57,46,55,37,69,59,47,62,32,22,60,51
31,54,47,49,66,38,57,61,57,45,55,37,69,59,47,62,32,22,61,51
31,54,47,49,66,38,57,61,57,45,55,37,68,59,47,62,32,22,61,52
31,54,47,49,66,38,57,61,57,45,55,37,68,59,47,62,32,22,61,52
31,54,46,49,66,38,57,61,57,45,55,37,68,59,47,62,32,22,61,53
32,54,46,49,66,38,57,61,57,45,55,37,68,59,46,62,32,22,61,53
32,54,46,49,66,38,57,61,57,45,55,37,68,59,46,62,32,22,61,53
32,54,46,49,66,38,57,62,57,45,55,37,68,59,45,62,32,22,61,53
31,54,46,49,66,38,57,62,57,45,55,37,68,59,45,62,32,22,62,53
31,54,46,48,66,38,57,62,57,45,55,38,68,59,45,62,32,22,62,53
31,54,46,48,66,38,57,62,57,45,55,38,69,59,45,62,32,22,61,53
31,54,46,48,66,38,57,62,57,45,55,38,69,59,45,62,32,22,61,53
31,54,46,48,66,38,57,62,57,45,55,37,69,59,45,62,32,22,61,54
31,54,46,48,66,38,57,62,57,45,55,37,68,59,45,62,32,22,62,54
31,54,46,48,66,38,57,62,57,44,56,37,68,59,45,62,32,22,62,54
30,54,46,48,66,38,57,62,57,44,56,37,68,59,45,62,32,23,62,54
30,54,46,47,66,38,57,62,57,44,56,37,69,59,45,62,32,23,62,54
30,54,45,47,66,38,57,62,57,44,56,37,69,59,45,62,32,23,62,55
30,54,45,47,66,38,57,62,57,44,55,37,70,59,45,62,32,23,62,55
30,54,45,47,66,38,58,62,57,44,55,37,70,59,45,62,32,22,62,55
30,54,45,47,66,38,58,62,57,44,55,37,70,59,45,61,32,22,63,55
30,55,45,46,66,38,58,62,57,44,55,37,70,59,45,61,32,22,63,55
30,55,45,46,66,38,58,62,57,44,55,37,70,59,46,61,32,22,63,54
30,55,45,46,65,38,58,62,57,44,55,37,70,59,46,61,32,22,64,54
30,55,45,45,65,38,58,62,57,44,56,37,70,59,46,61,32,22,64,54
30,55,46,45,65,38,58,62,57,44,56,36,70,59,46,61,32,22,64,54
30,54,46,45,65,38,58,62,57,44,56,37,70,59,46,61,32,22,64,54
30,54,46,45,65,37,58,62,57,44,56,37,70,59,46,61,32,22,65,54
30,54,46,45,65,37,58,62,57,45,56,37,70,59,46,61,32,22,64,54
30,54,46,46,65,37,58,62,56,45,56,37,70,59,46,61,32,22,64,54
30,54,47,46,65,37,58,62,56,45,56,37,70,59,46,61,32,22,63,54
30,54,47,46,65,37,58,62,56,45,56,37,70,60,46,60,32,22,63,54
30,54,47,46,65,37,58,63,56,45,56,37,70,60,45,60,32,22,63,54
30,54,47,47,65,37,58,62,56,45,56,37,70,60,45,60,32,22,63,54
29,54,47,47,65,37,58,63,56,45,56,37,70,60,45,60,32,22,63,54
29,54,47,47,65,37,58,63,56,46,56,37,69,60,45,60,32,22,63,54
29,53,47,48,65,37,58,63,56,46,56,37,69,60,45,60,32,22,63,54
29,52,47,48,66,37,58,63,56,46,56,37,69,60,45,60,32,22,63,54
29,52,47,48,66,38,58,63,56,46,55,37,69,60,45,60,32,22,63,54
28,52,47,48,66,38,58,63,56,46,55,37,70,60,45,60,32,22,63,54
28,52,47,49,66,38,58,63,56,46,55,37,70,60,45,60,32,22,62,54
28,52,47,49,66,38,58,63,56,46,55,37,70,60,45,60,32,23,62,53
28,51,47,49,66,38,58,63,56,46,55,37,70,60,46,60,32,23,62,53
28,51,47,49,65,38,58,63,56,46,55,37,70,60,46,60,32,24,62,53
28,51,48,49,65,38,58,63,56,46,55,36,70,60,46,60,32,24,62,53
28,51,48,49,64,38,58,64,56,46,55,36,70,60,46,60,32,24,62,53
28,51,48,49,64,38,57,64,56,46,55,36,70,60,46,60,32,24,63,53
28,51,48,49,64,38,57,64,56,46,55,36,70,59,47,60,32,24,63,53
28,51,48,49,64,38,57,64,56,46,55,36,70,59,47,60,33,24,63,52
28,51,48,49,64,37,57,64,56,46,55,36,70,59,47,60,33,24,63,53
28,51,48,49,64,37,57,64,56,45,55,36,70,59,47,60,33,25,63,53
28,51,48,49,64,37,57,64,56,46,55,36,70,59,47,60,33,25,62,53
28,50,48,50,64,37,57,64,56,46,55,36,70,59,47,60,33,25,62,53
28,50,48,50,64,37,57,65,56,46,55,36,70,58,47,60,33,25,62,53
28,50,48,49,64,37,57,65,56,46,55,36,70,58,48,60,33,25,62,53
28,50,49,49,64,37,57,65,56,46,55,36,70,57,48,60,33,25,62,53
28,50,49,49,64,37,57,64,56,46,56,36,70,57,48,60,33,25,62,53
28,50,48,49,64,37,57,64,56,46,56,36,71,57,48,60,33,25,62,53
28,50,48,49,64,37,57,65,56,45,56,36,71,57,48,60,33,25,62,53
28,50,48,49,64,36,57,65,56,45,56,36,71,57,48,60,33,25,63,53
28,50,48,49,64,36,57,65,56,45,56,36,71,57,48,60,33,25,63,53
28,50,48,49,64,36,57,64,56,45,56,36,72,57,48,60,33,25,63,53
28,50,48,49,64,36,56,64,56,45,56,37,72,57,48,60,33,25,63,53
28,50,48,49,64,36,56,64,57,45,56,37,72,57,48,60,33,25,63,52
28,50,48,49,64,36,56,64,57,45,56,37,72,58,48,60,33,25,62,52
28,50,48,49,64,36,56,64,57,45,56,37,72,58,48,60,34,24,62,52
28,50,48,49,64,36,56,65,57,45,56,37,71,58,48,60,34,24,62,52
28,50,48,49,64,36,56,65,57,45,56,37,71,59,48,60,33,24,62,52
28,50,48,49,64,36,56,65,57,45,56,37,71,59,49,60,32,24,62,52
28,50,47,49,64,36,56,65,57,46,56,37,71,59,49,60,32,24,62,52
28,50,47,49,64,36,56,65,58,46,56,37,71,59,48,60,32,24,62,52
28,50,47,49,64,36,56,65,58,46,56,37,71,59,48,60,32,23,62,53
28,50,47,49,64,36,56,65,58,46,55,37,71,60,48,60,32,23,62,53
28,50,47,49,64,36,56,65,59,46,55,37,71,60,48,60,31,23,62,53
28,50,47,49,64,36,56,66,59,46,55,37,71,60,48,59,31,23,62,53
28,50,48,49,64,36,56,66,59,45,55,37,71,60,48,59,31,23,62,53
27,50,48,49,64,36,56,66,59,45,55,37,71,60,48,60,31,23,62,53
27,50,48,49,64,36,56,66,59,45,55,37,72,60,48,60,31,22,62,53
27,50,48,48,64,36,56,66,59,45,55,37,72,60,48,60,32,22,62,53
27,50,48,48,64,36,56,66,59,45,55,37,72,60,48,60,32,22,62,53
27,50,48,48,64,36,56,66,59,45,56,37,72,60,48,60,32,22,62,52
27,50,48,47,64,36,56,66,59,45,57,37,72,60,48,60,32,22,62,52
27,50,48,47,64,36,56,66,59,45,57,37,72,60,48,60,31,23,62,52
27,51,48,47,64,36,55,66,59,45,57,37,72,60,48,60,31,23,62,52
27,51,48,47,64,36,55,65,59,45,57,37,72,60,49,60,31,23,62,52
27,51,48,47,64,36,55,65,59,45,57,37,71,60,49,60,31,23,62,53
27,51,47,47,64,36,55,65,59,45,58,37,71,60,49,60,31,23,62,53
27,51,47,47,64,36,55,65,59,45,58,37,71,61,49,60,31,23,61,53
27,51,47,47,64,36,55,65,59,45,57,38,71,61,49,60,31,23,61,53
27,51,47,47,64,36,55,65,59,46,57,38,71,61,49,60,31,23,60,53
27,51,47,47,64,35,55,65,59,46,57,38,71,62,49,60,31,23,60,53
27,51,47,47,64,35,55,65,59,46,57,38,71,63,49,60,31,22,60,53
27,51,47,47,64,35,55,65,59,46,57,38,71,62,49,60,31,22,60,54
27,51,47,47,63,35,55,65,59,46,58,38,71,62,49,60,31,22,60,54
27,50,47,47,63,35,55,65,59,47,58,38,71,62,49,60,31,22,60,54
27,50,47,47,63,35,55,65,59,47,58,38,71,62,49,59,32,22,60,54
27,50,47,47,62,35,55,65,59,47,58,38,71,62,50,59,32,22,60,54
27,50,47,47,62,35,55,65,59,47,58,38,71,62,50,59,32,22,60,54
27,49,47,47,62,35,55,65,59,47,58,38,71,62,50,59,32,23,60,54
27,49,47,47,62,36,55,64,59,47,58,38,71,62,50,59,32,23,60,54
27,49,47,47,62,36,55,64,59,47,58,38,71,61,50,60,32,23,60,54
27,49,47,47,62,36,55,64,59,47,59,38,70,61,50,60,32,23,60,54
27,49,47,47,62,35,55,64,59,47,59,39,70,61,50,60,32,23,60,54
27,49,47,47,62,36,54,64,59,47,59,39,70,61,50,60,32,23,60,54
27,49,47,46,62,36,54,64,59,47,59,39,70,61,50,60,32,23,60,55
27,49,47,46,62,36,53,64,60,47,59,39,70,61,50,60,32,23,60,55
27,49,47,46,62,36,53,64,60,47,59,39,69,61,50,60,32,23,61,55
27,49,47,46,62,36,53,64,60,48,59,39,69,61,50,60,32,23,60,55
27,48,47,46,62,36,53,64,60,48,60,39,69,61,50,60,32,23,60,55
27,48,48,46,62,36,53,63,60,48,60,39,69,61,50,60,32,23,60,55
27,48,48,46,62,36,54,63,60,48,60,39,69,61,49,60,32,23,60,55
27,48,48,46,62,36,54,63,60,48,60,39,69,61,49,61,32,23,59,55
27,48,48,46,62,36,54,63,61,48,60,39,69,61,49,60,32,23,59,55
27,48,48,46,62,36,54,63,61,48,60,39,69,61,49,59,33,23,59,55
27,48,48,46,62,36,54,63,62,48,60,39,68,61,49,59,33,23,59,55
27,48,48,46,62,36,54,63,63,47,60,39,68,61,49,59,33,23,59,55
27,48,48,47,62,36,54,63,63,47,59,39,68,61,49,59,33,23,59,55
27,48,48,47,62,35,54,63,63,47,59,39,68,61,49,59,33,24,59,55
27,48,48,47,62,35,54,63,63,47,59,39,68,61,49,58,34,24,59,55
27,48,48,47,62,35,54,63,63,47,59,39,67,61,49,59,34,24,59,55
27,48,48,47,62,35,55,63,63,47,59,39,67,61,49,59,34,24,58,55
27,48,48,47,62,35,55,63,63,47,59,39,67,61,49,59,34,24,58,55
27,48,48,48,62,35,55,63,63,47,59,39,67,60,49,59,34,24,58,55
27,48,48,48,62,35,55,63,63,47,60,39,67,60,49,58,34,24,58,55
28,48,48,48,62,35,55,63,63,47,59,39,67,60,49,58,34,24,58,55
28,48,48,47,62,35,55,63,63,47,59,39,67,60,49,58,34,25,58,55
28,48,48,47,62,35,55,63,63,47,59,38,67,60,49,59,34,25,58,55
28,49,48,47,62,35,55,63,63,47,58,38,67,60,49,59,34,25,58,55
28,50,48,47,62,35,55,63,63,47,58,38,66,60,49,59,34,25,58,55
28,49,48,47,62,35,55,63,63,47,58,39,66,60,49,59,34,25,58,55
28,49,48,47,62,35,55,63,63,47,58,38,66,60,49,59,34,25,58,56
28,49,47,47,62,35,55,63,63,47,58,38,66,60,49,59,34,25,58,57
28,49,47,46,62,35,55,63,63,47,58,38,66,60,49,59,35,25,58,57
27,49,48,46,62,35,55,63,63,47,58,38,66,60,49,59,35,25,58,57
27,49,49,46,62,35,54,63,63,47,58,38,66,60,49,59,35,25,58,57
27,48,49,46,62,35,54,63,63,47,58,38,66,60,49,59,35,25,59,57
27,48,49,46,61,35,54,63,63,47,58,38,66,60,49,59,35,26,59,57
26,48,50,46,61,35,54,63,63,47,58,38,66,60,49,59,35,26,59,57
26,48,50,46,61,35,54,63,63,46,58,39,66,60,49,59,35,26,59,57
26,48,50,46,61,35,54,63,63,46,58,38,66,60,49,59,35,26,59,58
26,48,50,46,61,35,54,63,63,46,58,38,66,60,49,59,35,26,59,58
26,48,50,46,61,35,54,63,63,46,59,38,65,60,49,59,35,26,59,58
26,47,50,46,61,35,54,64,63,46,59,38,65,60,49,59,35,26,59,58
26,47,50,46,61,35,53,64,63,46,59,38,65,60,49,59,35,27,59,58
27,46,50,46,61,35,53,64,63,46,59,38,65,60,49,59,35,27,59,58
27,46,50,46,61,35,53,64,63,46,59,38,65,60,49,58,35,27,60,58
27,47,50,46,61,35,53,64,63,46,59,38,65,60,49,58,35,27,59,58
27,47,49,46,61,35,53,64,63,46,59,38,65,60,49,58,35,27,60,58
27,47,49,46,61,36,52,64,63,46,59,38,65,60,49,58,35,27,60,58
28,47,49,46,61,36,52,64,63,46,59,38,65,60,49,58,35,27,60,57
28,47,49,46,61,36,52,64,63,46,60,38,64,60,49,58,35,27,60,57
28,47,49,46,61,37,52,64,63,46,60,37,64,60,49,58,35,27,60,57
28,47,49,47,61,37,52,63,63,46,60,37,64,60,49,58,35,27,60,57
28,47,49,47,61,37,52,63,63,45,60,37,64,61,49,58,35,27,60,57
28,48,49,47,61,37,52,63,63,44,60,37,64,61,49,58,35,27,60,57
28,48,49,47,61,37,52,64,63,44,60,37,64,61,49,58,35,27,60,56
28,48,49,47,61,37,52,64,63,44,60,38,64,61,49,58,35,26,60,56
28,48,49,47,61,37,52,65,63,44,60,38,64,61,49,58,34,26,60,56
28,48,49,47,61,37,52,65,63,43,60,38,65,61,49,58,34,26,60,56
28,48,49,47,61,37,52,65,63,42,60,39,65,61,49,58,34,26,60,56
28,48,49,47,61,37,52,65,63,42,60,39,65,61,49,58,34,26,59,57
28,48,49,47,61,37,52,65,63,42,60,40,64,61,49,58,34,26,59,57
28,48,49,47,61,37,53,65,63,42,60,40,64,61,48,58,34,26,59,57
28,48,49,47,61,37,53,65,63,42,60,40,64,61,48,58,34,26,59,57
28,48,49,47,61,36,53,65,63,42,60,40,64,61,48,58,35,26,59,57
28,48,49,47,61,36,53,65,63,43,60,40,64,60,48,58,35,26,59,57
27,48,50,47,61,36,53,65,63,43,60,40,64,60,48,58,35,26,59,57
26,48,50,47,61,36,54,65,63,43,60,40,64,60,48,58,35,26,59,57
26,48,50,47,61,36,54,65,63,43,60,40,64,60,48,57,35,26,60,57
26,48,50,46,61,36,54,65,63,43,60,40,64,60,48,57,35,26,61,57
26,48,50,46,60,36,54,65,63,43,60,41,64,60,48,57,35,26,61,57
26,48,50,46,60,36,54,65,63,43,61,40,64,60,48,57,35,26,61,57
27,48,50,46,60,36,54,65,63,43,61,40,64,59,48,57,35,26,61,57
27,48,50,46,60,36,55,65,63,43,61,40,64,59,47,57,35,26,61,57
28,48,50,46,60,36,55,65,63,43,61,40,64,59,47,57,34,26,61,57
28,48,50,46,60,36,55,65,62,43,61,40,64,59,47,57,34,26,61,58
28,48,50,46,60,36,55,66,62,43,61,40,64,59,47,57,34,25,61,58
28,48,50,46,60,36,55,66,63,43,61,40,64,59,47,57,34,25,60,58
28,48,50,46,61,35,55,66,63,43,61,40,64,59,47,57,34,25,60,58
28,48,50,46,61,35,55,66,63,43,61,40,65,59,47,57,34,25,59,58
28,48,51,46,61,35,55,66,63,43,61,40,65,59,47,56,34,25,59,58
28,48,51,46,61,34,55,66,63,43,61,40,65,59,47,56,34,25,59,59
28,48,51,46,61,34,55,66,63,43,61,40,65,59,47,56,34,24,60,59
28,48,51,46,61,34,55,66,62,43,61,41,65,59,47,56,34,24,60,59
28,48,51,46,61,34,55,66,62,43,61,41,65,59,47,56,35,24,59,59
28,48,51,46,61,34,55,66,62,44,61,41,65,59,47,56,35,24,58,59
28,48,51,46,61,34,55,66,62,44,60,41,65,59,47,56,35,24,59,59
28,48,51,45,61,34,55,66,62,44,60,41,65,59,47,56,36,24,59,59
28,47,51,46,61,34,55,66,62,44,60,41,65,59,47,56,36,24,59,59
28,47,51,46,61,34,54,66,62,44,60,41,65,60,47,56,36,24,59,59
28,47,51,46,61,34,54,66,62,44,61,40,65,60,47,56,36,24,59,59
28,47,51,46,61,34,54,67,62,44,61,40,65,60,47,56,36,24,58,59
29,47,51,46,61,34,54,67,61,44,61,40,65,60,47,56,36,24,58,59
29,47,51,46,61,34,55,67,60,44,61,40,65,60,47,56,36,24,58,59
28,47,51,46,61,34,55,67,60,44,61,40,65,60,47,56,37,24,58,59
28,47,50,46,61,34,55,67,60,44,61,40,65,60,48,56,37,24,58,59
28,48,50,46,61,34,55,67,60,43,61,40,65,60,48,56,37,24,58,59
28,48,50,46,61,34,55,67,60,43,61,39,65,60,48,56,37,24,59,59
28,48,50,46,61,35,55,67,60,43,60,39,65,60,48,56,37,24,59,59
28,48,50,47,61,35,55,67,60,43,60,39,65,59,48,56,37,24,59,59
28,48,50,47,61,35,55,67,60,43,60,40,65,59,48,56,37,24,58,59
28,48,50,47,61,35,55,67,60,44,60,40,65,59,48,56,36,24,58,59
28,48,51,47,61,35,55,67,60,44,59,40,65,59,48,56,36,24,58,59
28,48,51,47,61,35,55,67,60,44,59,40,64,59,48,56,37,24,58,59
28,48,51,47,61,35,55,67,60,44,59,41,64,59,48,56,37,24,58,58
27,48,51,47,61,35,55,67,60,44,59,41,64,59,48,56,37,24,59,58
27,49,51,47,61,35,55,67,60,44,59,41,64,59,48,56,36,24,59,58
27,49,51,47,61,35,55,67,61,44,59,41,64,59,48,56,35,24,59,58
27,49,51,46,61,35,55,67,61,44,60,41,64,59,48,56,35,24,59,58
27,49,51,45,61,35,55,67,61,44,60,41,65,59,48,56,35,24,59,58
27,48,51,45,61,35,55,67,61,44,60,41,66,59,48,56,35,24,59,58
27,47,52,45,61,35,55,67,61,44,60,41,66,59,48,56,35,24,59,58
27,47,52,44,61,35,55,67,61,44,60,41,66,59,48,56,35,24,60,58
27,47,52,44,61,35,56,67,61,43,60,41,66,59,48,56,35,24,60,58
27,47,52,44,61,35,56,67,61,43,60,41,66,59,48,56,35,24,60,58
27,47,52,43,61,35,56,67,61,43,60,41,66,59,48,57,35,24,60,58
27,47,52,44,61,35,56,67,61,43,60,41,66,58,48,57,35,24,60,58
27,47,52,43,61,36,56,67,61,43,60,41,66,58,48,57,35,24,60,58
27,47,53,43,61,36,56,67,61,43,60,40,66,58,48,57,35,24,60,58
27,47,52,43,61,36,56,67,61,43,60,40,66,58,48,57,35,24,60,59
27,46,52,44,61,36,56,67,61,43,60,40,66,58,48,57,35,24,60,59
27,46,52,44,61,36,56,67,61,43,60,39,66,59,48,57,35,24,60,59
27,46,52,44,61,35,56,67,61,43,60,39,67,59,48,57,35,24,60,59
27,46,52,44,61,35,56,67,61,43,59,39,67,59,48,58,35,24,60,59
27,46,52,45,61,35,55,67,61,43,59,39,67,59,48,58,35,24,60,59
28,46,52,45,61,35,55,66,61,43,59,39,67,59,48,58,35,24,60,59
28,46,52,45,61,34,55,66,61,43,59,40,67,59,48,58,35,24,60,59
28,45,52,45,61,34,55,66,61,43,59,40,67,59,49,58,35,24,60,59
28,45,51,45,61,34,56,66,61,43,59,40,67,59,49,58,35,24,60,59
28,45,51,45,61,34,56,66,61,43,60,40,67,59,49,58,35,24,60,58
28,45,51,45,61,34,56,66,61,43,60,40,68,59,48,58,35,24,60,58
28,45,51,46,61,34,56,65,61,43,60,40,68,59,48,58,35,24,60,58
28,44,51,46,61,34,56,65,61,43,60,40,68,59,48,58,36,24,60,58
28,44,51,46,61,34,55,65,62,43,60,40,68,59,48,58,36,24,60,58
28,44,51,46,61,34,55,65,61,44,60,40,68,59,48,58,36,24,60,58
28,44,51,46,61,34,55,65,61,44,60,40,68,59,48,58,36,24,60,58
28,44,51,46,61,34,55,65,62,44,60,40,68,59,48,58,36,24,59,58
28,44,51,46,61,34,55,65,62,44,60,40,68,59,48,59,36,23,59,58
28,44,51,46,61,34,55,64,62,44,60,40,68,59,48,59,36,23,60,58
29,44,51,46,61,34,55,64,62,44,60,40,68,59,48,59,36,22,60,58
29,44,51,46,61,34,55,64,62,44,61,39,68,59,48,59,36,22,60,58
29,44,51,45,61,35,55,64,62,44,61,39,68,59,48,59,36,22,60,58
29,44,51,45,61,35,55,64,62,44,61,39,68,59,48,59,36,22,60,58
29,44,51,45,61,34,55,64,62,44,61,39,68,60,48,59,36,22,60,58
29,44,51,45,61,34,54,64,62,44,61,40,68,60,48,59,36,22,60,58
29,44,51,46,61,34,54,64,62,44,60,40,68,60,48,59,36,22,60,58
29,44,51,46,60,34,54,64,62,44,60,40,68,60,48,59,36,22,61,58
29,44,51,46,60,34,54,64,62,43,60,40,68,60,48,59,36,23,61,58
29,44,50,46,60,34,54,64,62,43,60,40,68,60,48,59,37,23,61,58
29,44,51,46,60,34,54,64,62,43,60,40,67,60,48,59,37,23,61,58
29,44,51,46,60,34,54,64,62,43,60,40,67,59,48,59,38,23,61,58
29,44,51,46,60,34,54,64,62,43,60,40,68,59,48,58,38,23,61,58
29,44,52,46,60,34,54,64,62,43,60,40,68,59,48,58,38,23,60,58
28,44,52,47,60,34,54,64,62,43,60,40,68,59,48,58,38,23,60,58
28,43,52,47,60,34,54,64,62,43,60,41,68,59,48,58,38,23,60,58
28,43,52,47,60,34,54,63,62,43,60,41,68,59,49,58,38,23,60,58
28,43,52,47,60,34,54,63,62,43,60,41,68,58,49,59,38,23,60,58
28,43,52,47,59,34,54,63,62,43,60,41,68,58,49,60,38,23,60,58
29,43,52,47,59,34,54,63,62,43,60,41,68,58,49,60,38,23,59,58
29,43,52,47,59,34,54,63,62,43,60,42,68,58,49,60,38,23,59,57
29,43,52,47,59,34,54,63,62,43,60,42,68,58,49,60,38,22,60,57
29,43,52,47,58,34,54,63,63,43,60,42,68,58,49,60,38,22,60,57
29,43,52,46,58,34,54,63,63,43,60,42,69,58,49,60,38,22,60,57
29,43,52,46,58,34,54,63,63,42,60,42,69,58,49,60,38,22,61,57
29,43,52,46,57,34,54,63,63,42,60,43,69,58,49,60,38,22,61,57
29,43,52,46,57,33,54,63,63,42,60,43,69,58,50,60,38,22,61,57
29,43,51,46,57,33,54,63,63,42,60,43,69,59,50,60,38,22,61,57
29,42,51,46,57,33,54,63,63,42,60,43,69,59,50,60,39,22,61,57
29,42,51,46,57,33,54,63,63,42,60,42,69,59,50,61,39,22,61,57
29,42,51,46,57,34,54,63,63,42,60,42,69,59,50,61,38,22,61,57
29,42,51,46,57,34,54,63,63,42,60,43,69,59,50,61,37,22,61,57
30,42,51,46,57,34,53,63,63,42,60,43,69,59,50,61,37,22,61,57
30,42,51,46,57,34,53,63,63,42,60,42,69,60,50,61,37,22,61,57
30,42,51,46,57,34,53,63,63,42,60,42,69,60,51,61,37,22,60,57
30,42,51,46,57,34,53,63,63,42,60,42,69,60,50,61,37,23,60,57
30,42,51,45,57,34,53,63,63,42,60,42,69,61,50,61,37,23,60,57
30,42,51,45,57,35,53,63,63,42,59,42,69,61,50,61,37,23,60,57
30,42,51,45,57,35,53,63,63,42,59,42,69,61,50,61,36,24,60,57
30,42,52,45,57,35,53,63,63,42,59,42,69,61,49,61,36,24,60,57
30,42,52,45,57,35,53,63,63,42,59,42,69,61,49,61,36,24,60,57
30,42,53,45,57,34,53,63,63,42,59,42,69,61,49,61,36,24,60,57
30,42,52,45,57,34,53,63,63,42,60,42,69,61,49,61,36,24,60,57
30,42,52,45,57,34,53,63,64,42,60,42,69,61,49,61,35,24,60,57
30,42,52,45,57,34,53,63,65,42,60,42,69,60,49,61,35,24,60,57
30,42,52,46,57,34,53,63,65,42,60,42,69,60,49,61,35,24,60,56
30,42,52,46,57,34,53,62,65,42,60,42,69,60,50,61,35,24,60,56
30,42,52,46,57,34,53,62,65,42,60,41,69,61,50,61,35,24,60,56
30,42,52,47,57,34,52,62,65,42,60,41,69,61,50,61,35,24,60,56
30,42,52,47,57,35,52,62,65,42,60,41,68,61,50,61,35,24,60,56
30,41,52,47,57,35,52,62,65,42,61,41,68,61,50,61,35,24,60,56
30,41,52,47,56,35,52,62,65,42,61,41,68,61,50,61,36,24,60,56
30,41,52,47,56,35,52,62,65,41,61,41,68,61,50,61,37,24,60,56
